date_time,shop_name,sold_count,favorites,review_score,review_count,listing_active_count
2022-08-31 17:00:02.501745,TWPTropical,12534,8188,4.6326,675,0
2022-08-31 17:00:02.743521,Botanicaz,46813,25050,4.9068,8086,517
2022-08-31 17:00:02.995256,YourPlantBitch,10727,2744,4.3078,1475,294
2022-08-31 17:00:03.252251,PremierAesthetic,410,221,4.8659,179,64
2022-08-31 17:00:03.491325,PlantedPortland,12572,4048,4.7498,5127,160
2022-08-31 17:00:03.731549,MyPlantObsession,61539,9713,4.9031,4892,189
2022-08-31 17:00:03.942168,305Greenery,831,999,4.8871,248,300
2022-08-31 17:00:04.170699,WellspringGardens,72250,10499,4.7063,3115,243
2022-08-31 17:00:04.386116,VerdantLyfe,788,244,4.8667,120,163
2022-08-31 17:00:04.587891,coollectiveplants,5746,1749,4.8745,1283,54
2022-08-31 17:00:04.838435,HirtsGardens,303008,42458,4.8338,18969,881
2022-08-31 17:00:05.115942,lazygardens,30481,6388,4.9158,926,188
2022-08-31 17:00:05.340776,FloridaPlantsGardens,84459,16086,4.8565,8565,176
2022-08-31 17:00:05.673890,TheGreenEscape,107623,22516,4.8421,26759,509
2022-08-31 17:30:02.441200,NurseryRx,1285,1199,4.9463,596,25
2022-08-31 17:30:02.699953,JoyOfPlants,14648,6392,4.8646,1927,204
2022-08-31 17:30:02.920559,TWPTropical,12534,8188,4.632,674,0
2022-08-31 17:30:03.156750,Botanicaz,46815,25052,4.9068,8088,528
2022-08-31 17:30:03.401195,YourPlantBitch,10727,2744,4.304,1477,294
2022-08-31 17:30:03.626342,PremierAesthetic,410,221,4.8659,179,64
2022-08-31 17:30:03.856558,PlantedPortland,12581,4049,4.7498,5127,159
2022-08-31 17:30:04.071933,MyPlantObsession,61539,9713,4.9031,4892,189
2022-08-31 17:30:04.304494,305Greenery,831,999,4.8871,248,300
2022-08-31 17:30:04.528768,WellspringGardens,72251,10500,4.706,3112,243
2022-08-31 17:30:04.740050,VerdantLyfe,788,244,4.8667,120,163
2022-08-31 17:30:04.964166,coollectiveplants,5746,1749,4.8745,1283,54
2022-08-31 17:30:05.199849,HirtsGardens,303016,42457,4.8338,18974,881
2022-08-31 17:30:05.443132,lazygardens,30481,6389,4.9168,925,188
2022-08-31 17:30:05.699336,FloridaPlantsGardens,84461,16087,4.8565,8565,176
2022-08-31 17:30:06.006862,TheGreenEscape,107648,22518,4.8419,26760,509
2022-08-31 18:00:01.749095,NurseryRx,1285,1199,4.9463,596,25
2022-08-31 18:00:01.993040,JoyOfPlants,14648,6392,4.8645,1926,204
2022-08-31 18:00:02.218729,TWPTropical,12534,8188,4.632,674,0
2022-08-31 18:00:02.448487,Botanicaz,46815,25052,4.9068,8087,528
2022-08-31 18:00:02.686682,YourPlantBitch,10727,2744,4.304,1477,294
2022-08-31 18:00:02.919995,PremierAesthetic,410,221,4.8659,179,64
2022-08-31 18:00:03.146653,PlantedPortland,12585,4051,4.7495,5130,159
2022-08-31 18:00:03.383859,MyPlantObsession,61539,9713,4.9031,4892,189
2022-08-31 18:00:03.624032,305Greenery,831,999,4.8871,248,300
2022-08-31 18:00:03.865302,WellspringGardens,72251,10500,4.7061,3113,243
2022-08-31 18:00:04.088474,VerdantLyfe,788,244,4.8655,119,162
2022-08-31 18:00:04.358339,coollectiveplants,5746,1749,4.8745,1283,54
2022-08-31 18:00:04.577065,HirtsGardens,303018,42458,4.8338,18973,880
2022-08-31 18:00:04.823506,lazygardens,30481,6389,4.9177,924,188
2022-08-31 18:00:05.058192,FloridaPlantsGardens,84462,16087,4.8565,8564,176
2022-08-31 18:00:05.389913,TheGreenEscape,107662,22519,4.8418,26763,509
2022-08-31 18:30:02.245772,NurseryRx,1285,1199,4.9463,596,25
2022-08-31 18:30:02.547211,JoyOfPlants,14650,6392,4.8645,1926,204
2022-08-31 18:30:02.815369,TWPTropical,12534,8188,4.631,672,0
2022-08-31 18:30:03.077460,Botanicaz,46815,25053,4.9068,8087,528
2022-08-31 18:30:03.328072,YourPlantBitch,10727,2744,4.3043,1479,294
2022-08-31 18:30:03.590203,PremierAesthetic,410,221,4.8659,179,64
2022-08-31 18:30:03.844217,PlantedPortland,12586,4052,4.7497,5133,159
2022-08-31 18:30:04.102140,MyPlantObsession,61539,9713,4.9031,4892,189
2022-08-31 18:30:04.392424,305Greenery,831,999,4.8871,248,300
2022-08-31 18:30:04.655474,WellspringGardens,72251,10501,4.7062,3114,243
2022-08-31 18:30:04.935725,VerdantLyfe,788,244,4.8655,119,162
2022-08-31 18:30:05.189781,coollectiveplants,5746,1749,4.8745,1283,54
2022-08-31 18:30:05.438489,HirtsGardens,303027,42458,4.834,18973,880
2022-08-31 18:30:05.703956,lazygardens,30481,6389,4.9177,924,188
2022-08-31 18:30:05.963787,FloridaPlantsGardens,84462,16087,4.8565,8564,176
2022-08-31 18:30:06.303385,TheGreenEscape,107683,22522,4.8418,26765,508
2022-08-31 19:00:02.012192,NurseryRx,1285,1199,4.9465,598,25
2022-08-31 19:00:02.295290,JoyOfPlants,14651,6392,4.8645,1926,204
2022-08-31 19:00:02.525047,TWPTropical,12534,8188,4.631,672,0
2022-08-31 19:00:02.799679,Botanicaz,46815,25053,4.9068,8087,528
2022-08-31 19:00:03.041182,YourPlantBitch,10727,2744,4.302,1480,294
2022-08-31 19:00:03.286725,PremierAesthetic,410,221,4.8659,179,64
2022-08-31 19:00:03.605808,PlantedPortland,12586,4052,4.749,5135,159
2022-08-31 19:00:03.860042,MyPlantObsession,61539,9714,4.9031,4892,193
2022-08-31 19:00:04.094545,305Greenery,831,999,4.8871,248,300
2022-08-31 19:00:04.341270,WellspringGardens,72252,10502,4.706,3112,243
2022-08-31 19:00:04.627485,VerdantLyfe,788,244,4.8655,119,162
2022-08-31 19:00:04.867564,coollectiveplants,5748,1749,4.8745,1283,53
2022-08-31 19:00:05.268238,HirtsGardens,303033,42458,4.834,18974,879
2022-08-31 19:00:05.899183,lazygardens,30481,6389,4.9177,924,188
2022-08-31 19:00:06.371336,FloridaPlantsGardens,84463,16087,4.8566,8568,176
2022-08-31 19:00:07.039984,TheGreenEscape,107687,22524,4.8419,26766,508
2022-08-31 19:30:01.791319,NurseryRx,1285,1199,4.9465,598,25
2022-08-31 19:30:02.274062,JoyOfPlants,14651,6392,4.8645,1926,204
2022-08-31 19:30:02.711485,TWPTropical,12534,8188,4.631,672,0
2022-08-31 19:30:03.207013,Botanicaz,46819,25054,4.9068,8089,524
2022-08-31 19:30:03.576039,YourPlantBitch,10727,2744,4.3016,1479,294
2022-08-31 19:30:05.866525,PremierAesthetic,412,221,4.8659,179,62
2022-08-31 19:30:06.126301,PlantedPortland,12590,4053,4.7487,5137,158
2022-08-31 19:30:06.364486,MyPlantObsession,61540,9714,4.9031,4891,193
2022-08-31 19:30:06.692969,305Greenery,831,999,4.8871,248,300
2022-08-31 19:30:07.003760,WellspringGardens,72254,10502,4.706,3112,243
2022-08-31 19:30:07.254723,VerdantLyfe,788,244,4.8655,119,162
2022-08-31 19:30:07.496325,coollectiveplants,5754,1749,4.8745,1283,53
2022-08-31 19:30:07.760193,HirtsGardens,303035,42458,4.834,18975,878
2022-08-31 19:30:08.100201,lazygardens,30481,6389,4.9177,924,188
2022-08-31 19:30:08.428696,FloridaPlantsGardens,84467,16087,4.8566,8568,176
2022-08-31 19:30:08.860342,TheGreenEscape,107691,22525,4.8419,26770,508
2022-08-31 20:00:02.654821,NurseryRx,1285,1199,4.9465,598,25
2022-08-31 20:00:02.905421,JoyOfPlants,14651,6392,4.8645,1926,204
2022-08-31 20:00:03.134627,TWPTropical,12534,8188,4.631,672,0
2022-08-31 20:00:03.410988,Botanicaz,46820,25056,4.9068,8088,523
2022-08-31 20:00:03.648982,YourPlantBitch,10731,2744,4.3016,1479,293
2022-08-31 20:00:03.889911,PremierAesthetic,412,221,4.8659,179,62
2022-08-31 20:00:04.149620,PlantedPortland,12599,4053,4.7484,5139,157
2022-08-31 20:00:04.369800,MyPlantObsession,61541,9714,4.903,4885,193
2022-08-31 20:00:04.600057,305Greenery,831,999,4.8871,248,300
2022-08-31 20:00:04.815896,WellspringGardens,72254,10502,4.7057,3109,241
2022-08-31 20:00:05.048428,VerdantLyfe,788,244,4.8655,119,162
2022-08-31 20:00:05.272861,coollectiveplants,5755,1749,4.8745,1283,53
2022-08-31 20:00:05.543195,HirtsGardens,303036,42458,4.834,18974,878
2022-08-31 20:00:05.791446,lazygardens,30481,6389,4.9177,924,188
2022-08-31 20:00:06.064036,FloridaPlantsGardens,84470,16087,4.8565,8566,176
2022-08-31 20:00:06.448046,TheGreenEscape,107695,22528,4.8419,26770,510
